,rectal_temp,pulse,respiratory_rate,nasogastric_reflux_ph,packed_cell_volume,total_protein,abdomo_protein,lesion_1,lesion_2,lesion_3,age_is_adult,surgical_lesion_is_yes,surgery_is_yes,cp_data_is_no,temp_of_extremities_is_cool,temp_of_extremities_is_cold,temp_of_extremities_is_normal,temp_of_extremities_is_warm,peripheral_pulse_is_reduced,peripheral_pulse_is_normal,peripheral_pulse_is_absent,peripheral_pulse_is_increased,nasogastric_reflux_is_less_1_liter,nasogastric_reflux_is_more_1_liter,nasogastric_reflux_is_none,nasogastric_reflux_is_slight,abdominal_distention_is_slight,abdominal_distention_is_moderate,abdominal_distention_is_none,abdominal_distention_is_severe,capillary_refill_time_is_more_3_sec,capillary_refill_time_is_less_3_sec,capillary_refill_time_is_3,peristalsis_is_absent,peristalsis_is_hypomotile,peristalsis_is_normal,peristalsis_is_hypermotile,peristalsis_is_distend_small,abdomen_is_distend_small,abdomen_is_distend_large,abdomen_is_normal,abdomen_is_firm,abdomen_is_other,abdomo_appearance_is_serosanguious,abdomo_appearance_is_cloudy,abdomo_appearance_is_clear,mucous_membrane_is_dark_cyanotic,mucous_membrane_is_pale_cyanotic,mucous_membrane_is_pale_pink,mucous_membrane_is_normal_pink,mucous_membrane_is_bright_pink,mucous_membrane_is_bright_red,rectal_exam_feces_is_decreased,rectal_exam_feces_is_absent,rectal_exam_feces_is_normal,rectal_exam_feces_is_increased,rectal_exam_feces_is_serosanguious,pain_is_depressed,pain_is_mild_pain,pain_is_extreme_pain,pain_is_alert,pain_is_severe_pain,pain_is_slight,nasogastric_tube_is_slight,nasogastric_tube_is_none,nasogastric_tube_is_significant,outcome
943,-0.256468124269845,-1.2226096195670768,-1.2802513822237633,-0.7139372413191407,-1.3865435175298362,-0.550821593691795,0.19456012269007292,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2
125,1.138854049621148,2.9015481083848687,3.2802933558146985,0.31881531274134417,-0.9117788385486486,-0.5320708792861165,1.2647172554849593,0.6213052947482436,-0.07546531948629838,-0.040274806222011794,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
269,0.25092175714505904,0.28958154734863656,0.6047737761654676,1.3515678668018292,-0.5319670953636985,-0.5733224509786089,0.38341138141858216,0.2884339589543547,-0.07546531948629838,-0.040274806222011794,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
434,-0.12962065391611674,1.9392446385294149,1.0912318815562367,0.008989546523198907,-1.5764493891223113,-0.6183241655522368,-0.24609281434311575,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1191,0.8851591089136914,-0.6727219225068175,0.6047737761654676,-1.2303135183493832,-1.2915905817335986,1.9730245653125091,-0.8126465905286439,-0.6316084285356642,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2
350,0.8851591089136914,-1.085137695302012,-0.368142434616071,1.3515678668018292,-1.196637645937361,-0.5545717365729306,-1.1903491079856627,0.6213052947482436,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2
637,1.3925489903285955,0.22084558521610412,0.3615447234700829,1.093379728286708,-1.2915905817335986,-0.6033235940276942,0.19456012269007292,5.019291915428032,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
135,-0.12962065391611674,-0.39777807397668774,-1.0978295927022248,0.008989546523198907,0.03775051941372667,-0.5170703077615739,-0.24609281434311575,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
307,-0.256468124269845,1.5268288657342204,0.3615447234700829,-0.19756096428889824,-1.3865435175298362,-0.5208204506427095,0.6352130597232614,0.6032724639534391,-0.07546531948629838,-0.040274806222011794,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
485,-0.5101630649773016,1.1831490550715582,0.3615447234700829,1.3515678668018292,0.5125151983949143,-0.49831959335589554,0.761113898875601,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2
1143,2.66102369386586,1.1831490550715582,0.3615447234700829,1.3515678668018292,0.7024210699873894,-0.5208204506427095,0.761113898875601,-0.281072278901967,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2
464,-0.0027731835623884637,-0.9476657710369472,-0.368142434616071,0.5770034512564653,0.22765639100620172,-0.49831959335589554,-1.064448268833323,1.374083976192577,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2
492,-1.9054852388682855,0.7019973201438311,-0.368142434616071,-1.2303135183493832,0.22765639100620172,2.010525994123866,-0.8126465905286439,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
818,-2.159180179575742,-0.6727219225068175,0.11831567077469828,1.3515678668018292,0.4175622625986768,-0.5208204506427095,0.06865928353773322,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
872,-0.5101630649773016,-1.1538736574345445,-0.12491338192068635,0.680278706662514,-1.196637645937361,-0.5545717365729306,1.07586599675645,-0.29910510969677134,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2
545,-0.5101630649773016,-0.9476657710369472,-1.0978295927022248,0.31881531274134417,-0.9117788385486486,-0.5395711650483879,-0.749696170952474,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2
1226,-2.666570060990646,-0.6727219225068175,-0.6113714873114556,-0.19756096428889824,-0.2471082879749859,-0.5170703077615739,-0.1831423947669459,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2
100,1.5193964606823238,0.839469244408896,-0.003298855572994037,0.5770034512564653,1.4620445563572895,2.010525994123866,-0.434944073071625,-0.29910510969677134,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2
376,-1.1444004167459338,-0.6727219225068175,-0.368142434616071,-1.2303135183493832,0.22765639100620172,2.010525994123866,-0.8126465905286439,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
371,-0.12962065391611674,-1.085137695302012,-0.8546005400068403,1.3515678668018292,-0.057202416382510855,-0.5320708792861165,2.964378584041544,5.019291915428032,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
548,0.37776922749878733,-0.26030614971162286,0.8480028288608521,0.06062717422622297,0.32260932680243926,-0.4795688789502172,0.6352130597232614,-0.31658591505908174,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
940,0.5046166978525156,0.5645253958787663,-0.003298855572994037,-0.9204877521312376,-0.34206122377122344,-0.5545717365729306,-1.4421507862903418,5.019291915428032,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1234,-0.12962065391611674,-0.8789298089044147,0.3615447234700829,-0.7139372413191407,-0.437014159567461,-0.5770725938597445,0.19456012269007292,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
427,-0.8907054760384773,-1.085137695302012,-0.8546005400068403,0.31881531274134417,-0.437014159567461,-0.5208204506427095,-0.8126465905286439,-0.13036933583110188,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2
63,-0.256468124269845,0.1521096230835717,-0.368142434616071,0.06062717422622297,-1.2915905817335986,-0.5545717365729306,0.38341138141858216,-0.13202541212858393,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2
106,-1.3980953574533814,0.1521096230835717,0.6047737761654676,-1.2303135183493832,2.4115739143196646,2.2355345669920057,-0.8126465905286439,-0.31658591505908174,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2
320,-0.12962065391611674,0.22084558521610412,0.6047737761654676,-1.2303135183493832,-0.8168259027524111,1.635511706010299,-0.8126465905286439,-0.2779441347845009,-0.07546531948629838,-0.040274806222011794,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
311,-0.0027731835623884637,1.7330367521318175,1.0912318815562367,-1.2303135183493832,1.4620445563572895,2.2730359958033626,-0.8126465905286439,-0.29873709274177535,7.154920217020956,-0.040274806222011794,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
838,-0.0027731835623884637,0.1521096230835717,0.6047737761654676,-1.2303135183493832,-0.34206122377122344,2.2355345669920057,-0.8126465905286439,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
1171,1.7730914013897803,-0.46651403610922015,-1.0978295927022248,-0.7139372413191407,-0.5319670953636985,-0.5770725938597445,0.19456012269007292,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2
32,-0.256468124269845,1.6986687710655513,4.009980513900852,0.31881531274134417,2.22166804272719,-0.4870691647124885,0.5093122205709216,-0.29928911817426934,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
546,-0.6370105353310208,0.28958154734863656,-0.368142434616071,-1.7466897953796257,-0.5319670953636985,-0.5770725938597445,0.06865928353773322,-0.4475999510376604,-0.07546531948629838,-0.040274806222011794,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
998,-1.271247887099653,0.28958154734863656,-0.003298855572994037,1.093379728286708,-0.15215535217874837,-0.4833190218313529,0.6352130597232614,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
47,-0.12962065391611674,-0.46651403610922015,-1.0978295927022248,-0.4557491028040195,-0.5319670953636985,-0.5208204506427095,0.19456012269007292,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2
675,-0.256468124269845,0.014637698818506841,-0.003298855572994037,1.3515678668018292,-0.437014159567461,-0.49831959335589554,-0.6867457513763041,-0.11509663219876758,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
65,-1.271247887099653,-1.085137695302012,-0.368142434616071,-1.7466897953796257,-0.7218729669561735,2.010525994123866,-1.4421507862903418,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2
170,-0.0027731835623884637,-0.46651403610922015,-1.0978295927022248,-0.7139372413191407,-0.5319670953636985,-0.5770725938597445,0.19456012269007292,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2
1123,-0.256468124269845,2.9015481083848687,0.3615447234700829,0.5770034512564653,1.367091620561052,-0.4795688789502172,0.005708863961563362,0.06854382834424019,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
420,0.12407428679133078,3.588907729710193,-0.003298855572994037,-0.19756096428889824,-0.15215535217874837,-0.5733224509786089,0.761113898875601,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
882,0.25092175714505904,-0.8789298089044147,0.6047737761654676,1.3515678668018292,-0.057202416382510855,-0.4645683074256745,2.586676066584525,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
133,1.138854049621148,2.9015481083848687,3.2802933558146985,0.31881531274134417,-0.15215535217874837,-0.5320708792861165,1.2647172554849593,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
999,-1.3980953574533814,0.1521096230835717,0.3615447234700829,-0.7139372413191407,0.03775051941372667,-0.5770725938597445,0.38341138141858216,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
200,0.12407428679133078,0.5645253958787663,1.0912318815562367,1.093379728286708,0.22765639100620172,-0.5583218794540662,0.761113898875601,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
302,0.12407428679133078,1.1144130929390257,-0.8546005400068403,-1.7466897953796257,0.1327034552099642,-0.5770725938597445,-0.8126465905286439,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
595,-0.5101630649773016,0.28958154734863656,-0.8546005400068403,0.5770034512564653,0.5125151983949143,-0.5770725938597445,-1.4421507862903418,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
800,0.37776922749878733,-1.085137695302012,-0.8546005400068403,1.3515678668018292,-1.2915905817335986,1.4480045619535158,-0.8126465905286439,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
930,-2.28602764992947,1.6986687710655513,-0.12491338192068635,-1.4885016568645044,-0.2471082879749859,-0.5170703077615739,0.6981634792994315,0.08602463370655056,-0.07546531948629838,-0.040274806222011794,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
526,-2.666570060990646,1.1831490550715582,1.0912318815562367,0.31881531274134417,0.7024210699873894,-0.5245705935238452,0.761113898875601,-0.4475999510376604,-0.07546531948629838,-0.040274806222011794,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
436,0.37776922749878733,-1.4975534680972067,-0.732986013659148,-0.7139372413191407,-0.626920031159936,-0.5583218794540662,-0.05724155561460621,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3,-1.3980953574533814,-0.26030614971162286,-0.003298855572994037,-1.2303135183493832,0.32260932680243926,-0.5395711650483879,0.38341138141858216,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2
836,-0.3833155946235733,-1.085137695302012,-0.6113714873114556,-1.2303135183493832,-0.34206122377122344,2.2730359958033626,-0.8126465905286439,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2
471,1.646243931036052,0.9769411686739609,1.2736536710777753,-1.2303135183493832,0.03775051941372667,-0.31456259218024785,-0.8126465905286439,-0.31640190658158374,-0.07546531948629838,-0.040274806222011794,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
653,0.12407428679133078,-0.8789298089044147,-1.2194441190499172,1.093379728286708,-0.15215535217874837,-0.5320708792861165,0.005708863961563362,0.2884339589543547,-0.07546531948629838,-0.040274806222011794,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
811,1.138854049621148,2.9015481083848687,3.2802933558146985,0.5770034512564653,-0.15215535217874837,-0.5320708792861165,1.2647172554849593,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
316,1.0120065792674195,-0.5352499982417526,0.6047737761654676,1.3515678668018292,-0.7218729669561735,-0.5208204506427095,-0.6237953318001346,0.2148305679551532,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2
1084,0.37776922749878733,1.6986687710655513,-0.9762150663545325,0.31881531274134417,0.7024210699873894,-0.4683184503068102,2.0830727099751667,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
691,2.66102369386586,1.1831490550715582,0.3615447234700829,1.3515678668018292,0.7024210699873894,-0.49831959335589554,0.761113898875601,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
370,1.5193964606823238,0.9769411686739609,-0.368142434616071,1.3515678668018292,0.22765639100620172,-0.5583218794540662,0.761113898875601,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
11,1.3925489903285955,0.1521096230835717,-0.003298855572994037,-1.2303135183493832,1.4620445563572895,-0.5020697362370312,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
724,-0.256468124269845,0.839469244408896,-0.368142434616071,-1.2303135183493832,-0.8168259027524111,1.4480045619535158,-0.8126465905286439,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2
619,-1.1444004167459338,0.014637698818506841,0.6047737761654676,-1.2303135183493832,1.4620445563572895,1.072990273839949,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
611,0.5046166978525156,0.1521096230835717,-0.003298855572994037,-1.2303135183493832,2.4115739143196646,2.2355345669920057,-0.8126465905286439,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2
